filepath,emotion,dataset,speaker_id,duration,processed_path,mfcc_path,melspec_path
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-01-01.wav,angry,RAVDESS,RAVDESS_01,4.104104166666667,data/processed/audio_16k/RAVDESS_03-01-05-02-01-01-01.wav,data/features/mfcc/RAVDESS_03-01-05-02-01-01-01.npy,data/features/melspec/RAVDESS_03-01-05-02-01-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-02-01.wav,angry,RAVDESS,RAVDESS_01,4.371041666666667,data/processed/audio_16k/RAVDESS_03-01-05-02-01-02-01.wav,data/features/mfcc/RAVDESS_03-01-05-02-01-02-01.npy,data/features/melspec/RAVDESS_03-01-05-02-01-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01.wav,angry,RAVDESS,RAVDESS_01,4.137458333333333,data/processed/audio_16k/RAVDESS_03-01-05-02-02-01-01.wav,data/features/mfcc/RAVDESS_03-01-05-02-02-01-01.npy,data/features/melspec/RAVDESS_03-01-05-02-02-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-02-01.wav,angry,RAVDESS,RAVDESS_01,4.437770833333333,data/processed/audio_16k/RAVDESS_03-01-05-02-02-02-01.wav,data/features/mfcc/RAVDESS_03-01-05-02-02-02-01.npy,data/features/melspec/RAVDESS_03-01-05-02-02-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-01-01.wav,fear,RAVDESS,RAVDESS_01,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-06-01-01-01-01.wav,data/features/mfcc/RAVDESS_03-01-06-01-01-01-01.npy,data/features/melspec/RAVDESS_03-01-06-01-01-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-02-01.wav,fear,RAVDESS,RAVDESS_01,3.636979166666667,data/processed/audio_16k/RAVDESS_03-01-06-01-01-02-01.wav,data/features/mfcc/RAVDESS_03-01-06-01-01-02-01.npy,data/features/melspec/RAVDESS_03-01-06-01-01-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-01-01.wav,fear,RAVDESS,RAVDESS_01,3.4367708333333336,data/processed/audio_16k/RAVDESS_03-01-06-01-02-01-01.wav,data/features/mfcc/RAVDESS_03-01-06-01-02-01-01.npy,data/features/melspec/RAVDESS_03-01-06-01-02-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-02-01.wav,fear,RAVDESS,RAVDESS_01,3.7036875,data/processed/audio_16k/RAVDESS_03-01-06-01-02-02-01.wav,data/features/mfcc/RAVDESS_03-01-06-01-02-02-01.npy,data/features/melspec/RAVDESS_03-01-06-01-02-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01.wav,fear,RAVDESS,RAVDESS_01,5.005,data/processed/audio_16k/RAVDESS_03-01-06-02-01-01-01.wav,data/features/mfcc/RAVDESS_03-01-06-02-01-01-01.npy,data/features/melspec/RAVDESS_03-01-06-02-01-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-02-01.wav,fear,RAVDESS,RAVDESS_01,4.2375625,data/processed/audio_16k/RAVDESS_03-01-06-02-01-02-01.wav,data/features/mfcc/RAVDESS_03-01-06-02-01-02-01.npy,data/features/melspec/RAVDESS_03-01-06-02-01-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-01-01.wav,fear,RAVDESS,RAVDESS_01,3.970625,data/processed/audio_16k/RAVDESS_03-01-06-02-02-01-01.wav,data/features/mfcc/RAVDESS_03-01-06-02-02-01-01.npy,data/features/melspec/RAVDESS_03-01-06-02-02-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-02-01.wav,fear,RAVDESS,RAVDESS_01,3.9039166666666665,data/processed/audio_16k/RAVDESS_03-01-06-02-02-02-01.wav,data/features/mfcc/RAVDESS_03-01-06-02-02-02-01.npy,data/features/melspec/RAVDESS_03-01-06-02-02-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-01-01.wav,disgust,RAVDESS,RAVDESS_01,3.870520833333333,data/processed/audio_16k/RAVDESS_03-01-07-01-01-01-01.wav,data/features/mfcc/RAVDESS_03-01-07-01-01-01-01.npy,data/features/melspec/RAVDESS_03-01-07-01-01-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-02-01.wav,disgust,RAVDESS,RAVDESS_01,3.903895833333333,data/processed/audio_16k/RAVDESS_03-01-07-01-01-02-01.wav,data/features/mfcc/RAVDESS_03-01-07-01-01-02-01.npy,data/features/melspec/RAVDESS_03-01-07-01-01-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-01-01.wav,disgust,RAVDESS,RAVDESS_01,3.903895833333333,data/processed/audio_16k/RAVDESS_03-01-07-01-02-01-01.wav,data/features/mfcc/RAVDESS_03-01-07-01-02-01-01.npy,data/features/melspec/RAVDESS_03-01-07-01-02-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-02-01.wav,disgust,RAVDESS,RAVDESS_01,3.8371666666666666,data/processed/audio_16k/RAVDESS_03-01-07-01-02-02-01.wav,data/features/mfcc/RAVDESS_03-01-07-01-02-02-01.npy,data/features/melspec/RAVDESS_03-01-07-01-02-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01.wav,disgust,RAVDESS,RAVDESS_01,4.304291666666667,data/processed/audio_16k/RAVDESS_03-01-07-02-01-01-01.wav,data/features/mfcc/RAVDESS_03-01-07-02-01-01-01.npy,data/features/melspec/RAVDESS_03-01-07-02-01-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav,disgust,RAVDESS,RAVDESS_01,4.104104166666667,data/processed/audio_16k/RAVDESS_03-01-07-02-01-02-01.wav,data/features/mfcc/RAVDESS_03-01-07-02-01-02-01.npy,data/features/melspec/RAVDESS_03-01-07-02-01-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-01-01.wav,disgust,RAVDESS,RAVDESS_01,4.037375,data/processed/audio_16k/RAVDESS_03-01-07-02-02-01-01.wav,data/features/mfcc/RAVDESS_03-01-07-02-02-01-01.npy,data/features/melspec/RAVDESS_03-01-07-02-02-01-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01.wav,disgust,RAVDESS,RAVDESS_01,4.371020833333334,data/processed/audio_16k/RAVDESS_03-01-07-02-02-02-01.wav,data/features/mfcc/RAVDESS_03-01-07-02-02-02-01.npy,data/features/melspec/RAVDESS_03-01-07-02-02-02-01.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-01-01-01-01-02.wav,neutral,RAVDESS,RAVDESS_02,3.636958333333333,data/processed/audio_16k/RAVDESS_03-01-01-01-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-01-01-01-01-02.npy,data/features/melspec/RAVDESS_03-01-01-01-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-01-01-01-02-02.wav,neutral,RAVDESS,RAVDESS_02,3.6036041666666665,data/processed/audio_16k/RAVDESS_03-01-01-01-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-01-01-01-02-02.npy,data/features/melspec/RAVDESS_03-01-01-01-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-01-01-02-01-02.wav,neutral,RAVDESS,RAVDESS_02,3.7704166666666654,data/processed/audio_16k/RAVDESS_03-01-01-01-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-01-01-02-01-02.npy,data/features/melspec/RAVDESS_03-01-01-01-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-01-01-02-02-02.wav,neutral,RAVDESS,RAVDESS_02,3.603583333333333,data/processed/audio_16k/RAVDESS_03-01-01-01-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-01-01-02-02-02.npy,data/features/melspec/RAVDESS_03-01-01-01-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-01-02.wav,happy,RAVDESS,RAVDESS_02,3.6036041666666665,data/processed/audio_16k/RAVDESS_03-01-03-01-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-03-01-01-01-02.npy,data/features/melspec/RAVDESS_03-01-03-01-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-02-02.wav,happy,RAVDESS,RAVDESS_02,3.7036875,data/processed/audio_16k/RAVDESS_03-01-03-01-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-03-01-01-02-02.npy,data/features/melspec/RAVDESS_03-01-03-01-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,happy,RAVDESS,RAVDESS_02,3.7704375,data/processed/audio_16k/RAVDESS_03-01-03-01-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-03-01-02-01-02.npy,data/features/melspec/RAVDESS_03-01-03-01-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-02-02.wav,happy,RAVDESS,RAVDESS_02,3.7370833333333335,data/processed/audio_16k/RAVDESS_03-01-03-01-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-03-01-02-02-02.npy,data/features/melspec/RAVDESS_03-01-03-01-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-01-02.wav,happy,RAVDESS,RAVDESS_02,3.703708333333333,data/processed/audio_16k/RAVDESS_03-01-03-02-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-03-02-01-01-02.npy,data/features/melspec/RAVDESS_03-01-03-02-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-02-02.wav,happy,RAVDESS,RAVDESS_02,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-03-02-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-03-02-01-02-02.npy,data/features/melspec/RAVDESS_03-01-03-02-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-01-02.wav,happy,RAVDESS,RAVDESS_02,3.703708333333333,data/processed/audio_16k/RAVDESS_03-01-03-02-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-03-02-02-01-02.npy,data/features/melspec/RAVDESS_03-01-03-02-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,happy,RAVDESS,RAVDESS_02,3.870520833333333,data/processed/audio_16k/RAVDESS_03-01-03-02-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-03-02-02-02-02.npy,data/features/melspec/RAVDESS_03-01-03-02-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,sad,RAVDESS,RAVDESS_02,3.8371666666666666,data/processed/audio_16k/RAVDESS_03-01-04-01-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-04-01-01-01-02.npy,data/features/melspec/RAVDESS_03-01-04-01-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-02-02.wav,sad,RAVDESS,RAVDESS_02,3.7704375,data/processed/audio_16k/RAVDESS_03-01-04-01-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-04-01-01-02-02.npy,data/features/melspec/RAVDESS_03-01-04-01-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-01-02.wav,sad,RAVDESS,RAVDESS_02,3.7370625,data/processed/audio_16k/RAVDESS_03-01-04-01-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-04-01-02-01-02.npy,data/features/melspec/RAVDESS_03-01-04-01-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-02-02.wav,sad,RAVDESS,RAVDESS_02,3.7704375,data/processed/audio_16k/RAVDESS_03-01-04-01-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-04-01-02-02-02.npy,data/features/melspec/RAVDESS_03-01-04-01-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-01-02.wav,sad,RAVDESS,RAVDESS_02,3.7370833333333335,data/processed/audio_16k/RAVDESS_03-01-04-02-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-04-02-01-01-02.npy,data/features/melspec/RAVDESS_03-01-04-02-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-02-02.wav,sad,RAVDESS,RAVDESS_02,3.7704166666666654,data/processed/audio_16k/RAVDESS_03-01-04-02-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-04-02-01-02-02.npy,data/features/melspec/RAVDESS_03-01-04-02-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-01-02.wav,sad,RAVDESS,RAVDESS_02,3.7036875,data/processed/audio_16k/RAVDESS_03-01-04-02-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-04-02-02-01-02.npy,data/features/melspec/RAVDESS_03-01-04-02-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-02-02.wav,sad,RAVDESS,RAVDESS_02,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-04-02-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-04-02-02-02-02.npy,data/features/melspec/RAVDESS_03-01-04-02-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-01-02.wav,angry,RAVDESS,RAVDESS_02,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-05-01-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-05-01-01-01-02.npy,data/features/melspec/RAVDESS_03-01-05-01-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-02-02.wav,angry,RAVDESS,RAVDESS_02,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-05-01-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-05-01-01-02-02.npy,data/features/melspec/RAVDESS_03-01-05-01-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,angry,RAVDESS,RAVDESS_02,3.7704166666666654,data/processed/audio_16k/RAVDESS_03-01-05-01-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-05-01-02-01-02.npy,data/features/melspec/RAVDESS_03-01-05-01-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-02-02.wav,angry,RAVDESS,RAVDESS_02,3.803791666666666,data/processed/audio_16k/RAVDESS_03-01-05-01-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-05-01-02-02-02.npy,data/features/melspec/RAVDESS_03-01-05-01-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-01-02.wav,angry,RAVDESS,RAVDESS_02,3.9039166666666665,data/processed/audio_16k/RAVDESS_03-01-05-02-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-05-02-01-01-02.npy,data/features/melspec/RAVDESS_03-01-05-02-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-02-02.wav,angry,RAVDESS,RAVDESS_02,4.004,data/processed/audio_16k/RAVDESS_03-01-05-02-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-05-02-01-02-02.npy,data/features/melspec/RAVDESS_03-01-05-02-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-01-02.wav,angry,RAVDESS,RAVDESS_02,4.004,data/processed/audio_16k/RAVDESS_03-01-05-02-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-05-02-02-01-02.npy,data/features/melspec/RAVDESS_03-01-05-02-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-02-02.wav,angry,RAVDESS,RAVDESS_02,4.004,data/processed/audio_16k/RAVDESS_03-01-05-02-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-05-02-02-02-02.npy,data/features/melspec/RAVDESS_03-01-05-02-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-01-02.wav,fear,RAVDESS,RAVDESS_02,3.636979166666667,data/processed/audio_16k/RAVDESS_03-01-06-01-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-06-01-01-01-02.npy,data/features/melspec/RAVDESS_03-01-06-01-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-02-02.wav,fear,RAVDESS,RAVDESS_02,3.7370625,data/processed/audio_16k/RAVDESS_03-01-06-01-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-06-01-01-02-02.npy,data/features/melspec/RAVDESS_03-01-06-01-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-01-02.wav,fear,RAVDESS,RAVDESS_02,3.670333333333333,data/processed/audio_16k/RAVDESS_03-01-06-01-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-06-01-02-01-02.npy,data/features/melspec/RAVDESS_03-01-06-01-02-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-02-02.wav,fear,RAVDESS,RAVDESS_02,3.7370625,data/processed/audio_16k/RAVDESS_03-01-06-01-02-02-02.wav,data/features/mfcc/RAVDESS_03-01-06-01-02-02-02.npy,data/features/melspec/RAVDESS_03-01-06-01-02-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-01-02.wav,fear,RAVDESS,RAVDESS_02,3.803791666666666,data/processed/audio_16k/RAVDESS_03-01-06-02-01-01-02.wav,data/features/mfcc/RAVDESS_03-01-06-02-01-01-02.npy,data/features/melspec/RAVDESS_03-01-06-02-01-01-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-02-02.wav,fear,RAVDESS,RAVDESS_02,3.636979166666667,data/processed/audio_16k/RAVDESS_03-01-06-02-01-02-02.wav,data/features/mfcc/RAVDESS_03-01-06-02-01-02-02.npy,data/features/melspec/RAVDESS_03-01-06-02-01-02-02.npy
data/raw/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-06-02-02-01-02.wav,fear,RAVDESS,RAVDESS_02,3.6036041666666665,data/processed/audio_16k/RAVDESS_03-01-06-02-02-01-02.wav,data/features/mfcc/RAVDESS_03-01-06-02-02-01-02.npy,data/features/melspec/RAVDESS_03-01-06-02-02-01-02.npy
